customer_id,first_name,last_name,email,city,phone,join_date
769,James,Jones,customer769@example.com,Bangalore,9787311489,2026-01-18
770,Robert,Rodriguez,customer770@example.com,Hyderabad,9309402352,2026-07-06
771,Olivia,Smith,customer771@example.com,Kolkata,9458127535,2026-05-03
772,David,Jones,customer772@example.com,Pune,9245265205,2026-04-15
773,Sophia,Davis,customer773@example.com,Mumbai,9415124055,2026-06-26
774,Isabella,Miller,customer774@example.com,Bangalore,9797954825,2026-01-30
775,Robert,Garcia,customer775@example.com,Jaipur,9688636015,2025-11-12
776,Isabella,Davis,customer776@example.com,Bangalore,9608717600,2025-10-22
777,David,Rodriguez,customer777@example.com,Jaipur,9572657259,2025-12-09
778,James,Miller,customer778@example.com,Delhi,9209951033,2025-11-09
779,Michael,Johnson,customer779@example.com,Ahmedabad,9457706697,2025-10-17
780,Emma,Brown,customer780@example.com,Delhi,9825360011,2026-03-21
781,Isabella,Johnson,customer781@example.com,Bangalore,9580935201,2026-03-17
782,Sophia,Smith,customer782@example.com,Kolkata,9660995241,2025-07-15
783,Emma,Miller,customer783@example.com,Chennai,9296449636,2025-08-01
784,Emma,Davis,customer784@example.com,Kolkata,9833527530,2026-06-25
785,Olivia,Martinez,customer785@example.com,Delhi,9987934134,2026-01-31
786,Ava,Rodriguez,customer786@example.com,Hyderabad,9869239094,2025-08-28
787,John,Smith,customer787@example.com,Chennai,9447833586,2026-02-06
788,James,Williams,customer788@example.com,Hyderabad,9250288112,2026-01-08
789,Sophia,Miller,customer789@example.com,Hyderabad,9563380953,2025-10-21
790,Isabella,Williams,customer790@example.com,Mumbai,9828430703,2026-03-06
791,James,Rodriguez,customer791@example.com,Pune,9516478613,2025-11-15
792,Michael,Garcia,customer792@example.com,Pune,9515434099,2025-09-01
793,David,Garcia,customer793@example.com,Mumbai,9463826320,2026-04-14
794,John,Davis,customer794@example.com,Kolkata,9328030627,2026-02-26
795,John,Smith,customer795@example.com,Kolkata,9845484884,2025-07-30
796,James,Jones,customer796@example.com,Chennai,9204480327,2026-02-14
797,John,Martinez,customer797@example.com,Jaipur,9120686442,2025-11-29
798,Emma,Rodriguez,customer798@example.com,Delhi,9768650464,2026-03-20
799,David,Miller,customer799@example.com,Bangalore,9684187827,2026-03-03
800,David,Davis,customer800@example.com,Pune,9675924551,2025-09-22
801,James,Williams,customer801@example.com,Delhi,9268385524,2025-10-18
802,Michael,Davis,customer802@example.com,Ahmedabad,9187269658,2026-07-09
803,David,Jones,customer803@example.com,Hyderabad,9428769673,2026-03-13
804,Olivia,Rodriguez,customer804@example.com,Delhi,9583733104,2025-09-08
805,David,Garcia,customer805@example.com,Pune,9200215572,2025-10-03
806,Emma,Davis,customer806@example.com,Lucknow,9415910955,2025-10-25
807,Isabella,Garcia,customer807@example.com,Bangalore,9771431022,2026-04-26
808,James,Martinez,customer808@example.com,Lucknow,9753136872,2026-06-13
809,David,Brown,customer809@example.com,Pune,9675159577,2025-12-01
810,Olivia,Garcia,customer810@example.com,Kolkata,9294254935,2025-09-29
811,John,Rodriguez,customer811@example.com,Pune,9544333001,2026-02-08
812,John,Johnson,customer812@example.com,Chennai,9526350073,2025-08-26
813,Emma,Martinez,customer813@example.com,Kolkata,9907684872,2026-01-25
814,John,Garcia,customer814@example.com,Ahmedabad,9140984562,2026-02-18
815,Sophia,Rodriguez,customer815@example.com,Ahmedabad,9697014790,2026-05-04
816,Ava,Martinez,customer816@example.com,Delhi,9206135554,2025-09-17
817,Ava,Brown,customer817@example.com,Chennai,9468372797,2025-12-03
818,James,Garcia,customer818@example.com,Pune,9711018456,2026-06-18
819,Ava,Smith,customer819@example.com,Hyderabad,9796355583,2026-05-22
820,Robert,Williams,customer820@example.com,Pune,9384954030,2025-11-04
821,David,Jones,customer821@example.com,Delhi,9276511956,2026-02-27
822,John,Brown,customer822@example.com,Bangalore,9582277865,2026-02-18
823,Michael,Williams,customer823@example.com,Bangalore,9434211624,2025-11-28
824,David,Brown,customer824@example.com,Jaipur,9215779990,2025-11-03
825,Michael,Rodriguez,customer825@example.com,Chennai,9115183213,2026-07-11
826,Ava,Davis,customer826@example.com,Pune,9662921737,2025-11-07
827,Isabella,Davis,customer827@example.com,Lucknow,9893065298,2026-03-24
828,Michael,Miller,customer828@example.com,Bangalore,9531817837,2025-08-29
829,Isabella,Davis,customer829@example.com,Bangalore,9993873681,2026-06-18
830,Emma,Jones,customer830@example.com,Ahmedabad,9269942170,2025-12-30
831,John,Jones,customer831@example.com,Delhi,9846998560,2025-10-06
832,Sophia,Martinez,customer832@example.com,Kolkata,9738258186,2025-10-23
833,Emma,Martinez,customer833@example.com,Bangalore,9448494546,2026-03-20
834,Michael,Jones,customer834@example.com,Ahmedabad,9895523427,2026-03-08
835,David,Miller,customer835@example.com,Hyderabad,9318951579,2026-03-06
836,Isabella,Williams,customer836@example.com,Mumbai,9485357815,2026-01-14
837,David,Davis,customer837@example.com,Pune,9764311226,2025-08-06
838,Isabella,Miller,customer838@example.com,Lucknow,9753987191,2026-02-21
839,Emma,Martinez,customer839@example.com,Kolkata,9449788015,2026-05-17
840,James,Jones,customer840@example.com,Chennai,9876409165,2025-11-04
841,David,Davis,customer841@example.com,Mumbai,9999478398,2025-12-29
842,Emma,Martinez,customer842@example.com,Bangalore,9407455969,2026-01-22
843,Isabella,Miller,customer843@example.com,Pune,9149890974,2025-11-29
844,Ava,Rodriguez,customer844@example.com,Kolkata,9206401750,2026-06-01
845,John,Johnson,customer845@example.com,Ahmedabad,9778904240,2026-04-25
846,Michael,Brown,customer846@example.com,Mumbai,9451748300,2026-01-04
847,Ava,Jones,customer847@example.com,Bangalore,9870780853,2025-12-03
848,Isabella,Williams,customer848@example.com,Lucknow,9175170214,2026-06-10
849,David,Garcia,customer849@example.com,Ahmedabad,9638368166,2025-11-23
850,Olivia,Williams,customer850@example.com,Bangalore,9661671384,2025-08-31
851,James,Davis,customer851@example.com,Pune,9627930952,2026-01-20
852,James,Davis,customer852@example.com,Kolkata,9940203805,2026-07-07
853,Ava,Garcia,customer853@example.com,Pune,9193416938,2025-10-21
854,Ava,Smith,customer854@example.com,Delhi,9711270265,2025-09-09
855,Isabella,Garcia,customer855@example.com,Kolkata,9585422860,2025-07-17
856,James,Johnson,customer856@example.com,Mumbai,9543184547,2026-04-01
857,Michael,Garcia,customer857@example.com,Hyderabad,9922909906,2026-04-17
858,Robert,Smith,customer858@example.com,Lucknow,9602379404,2025-07-28
859,James,Davis,customer859@example.com,Delhi,9899017380,2025-09-26
860,John,Johnson,customer860@example.com,Hyderabad,9436787470,2026-02-11
861,John,Smith,customer861@example.com,Lucknow,9413283406,2026-03-03
862,John,Davis,customer862@example.com,Delhi,9820423429,2025-07-19
863,Michael,Rodriguez,customer863@example.com,Mumbai,9246853337,2026-04-23
864,James,Jones,customer864@example.com,Lucknow,9474814038,2025-12-02
865,Ava,Brown,customer865@example.com,Bangalore,9721046822,2026-05-20
866,Michael,Rodriguez,customer866@example.com,Jaipur,9677763533,2026-02-08
867,James,Brown,customer867@example.com,Kolkata,9890463204,2026-05-19
868,Isabella,Williams,customer868@example.com,Kolkata,9725377875,2025-09-04
869,Olivia,Martinez,customer869@example.com,Pune,9714690273,2026-05-07
870,Robert,Miller,customer870@example.com,Jaipur,9369690561,2026-01-11
871,Ava,Garcia,customer871@example.com,Ahmedabad,9230404707,2025-10-17
872,Emma,Garcia,customer872@example.com,Delhi,9440122764,2025-09-27
873,Isabella,Davis,customer873@example.com,Ahmedabad,9117124464,2026-05-10
874,Emma,Miller,customer874@example.com,Kolkata,9306816285,2026-03-03
875,John,Garcia,customer875@example.com,Ahmedabad,9306640221,2026-02-28
876,Sophia,Davis,customer876@example.com,Hyderabad,9306645732,2025-08-16
877,Isabella,Brown,customer877@example.com,Bangalore,9246062392,2026-02-11
878,Sophia,Williams,customer878@example.com,Ahmedabad,9183050045,2026-03-25
879,Sophia,Smith,customer879@example.com,Delhi,9644245245,2025-11-17
880,Sophia,Williams,customer880@example.com,Jaipur,9922713578,2025-12-27
881,James,Jones,customer881@example.com,Ahmedabad,9788987580,2026-02-19
882,Robert,Smith,customer882@example.com,Mumbai,9223369964,2026-03-28
883,John,Garcia,customer883@example.com,Mumbai,9464252266,2025-10-20
884,David,Williams,customer884@example.com,Chennai,9512822459,2025-11-04
885,Isabella,Williams,customer885@example.com,Chennai,9610740661,2026-04-23
886,John,Smith,customer886@example.com,Delhi,9578880510,2026-02-26
887,Michael,Rodriguez,customer887@example.com,Mumbai,9227737655,2026-01-03
888,Sophia,Miller,customer888@example.com,Chennai,9106024476,2026-01-12
889,James,Smith,customer889@example.com,Mumbai,9166201668,2025-08-18
890,Isabella,Brown,customer890@example.com,Kolkata,9199886345,2025-07-16
891,Michael,Rodriguez,customer891@example.com,Pune,9706679044,2026-03-27
892,Olivia,Miller,customer892@example.com,Delhi,9989828875,2026-05-27
893,David,Miller,customer893@example.com,Jaipur,9567563750,2026-03-26
894,Olivia,Williams,customer894@example.com,Lucknow,9396118986,2025-08-10
895,Emma,Miller,customer895@example.com,Jaipur,9657600529,2026-06-24
896,Olivia,Rodriguez,customer896@example.com,Delhi,9396035276,2026-02-03
897,Michael,Garcia,customer897@example.com,Chennai,9894373386,2026-05-31
898,Olivia,Davis,customer898@example.com,Ahmedabad,9438694802,2025-10-21
899,David,Miller,customer899@example.com,Bangalore,9546849989,2026-03-04
900,David,Smith,customer900@example.com,Delhi,9408031705,2026-06-05
901,Michael,Miller,customer901@example.com,Mumbai,9837381220,2025-11-24
902,Isabella,Brown,customer902@example.com,Hyderabad,9903024970,2026-05-29
903,Michael,Rodriguez,customer903@example.com,Kolkata,9482346552,2026-07-06
904,John,Garcia,customer904@example.com,Ahmedabad,9211902731,2026-03-25
905,James,Martinez,customer905@example.com,Bangalore,9521810826,2026-06-20
906,Emma,Jones,customer906@example.com,Hyderabad,9579529092,2025-11-20
907,David,Martinez,customer907@example.com,Hyderabad,9686693744,2026-07-09
908,Emma,Rodriguez,customer908@example.com,Mumbai,9785638477,2026-06-10
909,Isabella,Garcia,customer909@example.com,Lucknow,9474785376,2025-08-23
910,John,Smith,customer910@example.com,Chennai,9743646512,2026-05-27
911,Isabella,Garcia,customer911@example.com,Bangalore,9706078878,2026-06-23
912,Robert,Martinez,customer912@example.com,Ahmedabad,9890059087,2026-01-29
913,Sophia,Martinez,customer913@example.com,Ahmedabad,9506392585,2025-12-27
914,Isabella,Davis,customer914@example.com,Jaipur,9210246438,2025-08-05
915,Emma,Rodriguez,customer915@example.com,Pune,9875366514,2025-11-05
916,John,Jones,customer916@example.com,Kolkata,9465139199,2026-01-24
917,Olivia,Davis,customer917@example.com,Lucknow,9929532330,2026-06-26
918,Ava,Johnson,customer918@example.com,Jaipur,9764083146,2026-06-05
919,Isabella,Miller,customer919@example.com,Lucknow,9254438239,2025-12-27
920,David,Williams,customer920@example.com,Lucknow,9961406019,2025-12-19
921,James,Williams,customer921@example.com,Ahmedabad,9941755622,2026-05-27
922,Emma,Garcia,customer922@example.com,Mumbai,9925747435,2026-02-05
923,Ava,Johnson,customer923@example.com,Bangalore,9383254808,2026-02-17
924,Sophia,Johnson,customer924@example.com,Lucknow,9385673319,2026-01-19
925,James,Rodriguez,customer925@example.com,Ahmedabad,9611763462,2025-07-23
926,James,Martinez,customer926@example.com,Bangalore,9840428047,2025-11-10
927,James,Martinez,customer927@example.com,Chennai,9359348299,2025-12-06
928,Ava,Miller,customer928@example.com,Jaipur,9646662353,2026-03-31
929,Ava,Brown,customer929@example.com,Mumbai,9881900892,2026-05-04
930,Michael,Rodriguez,customer930@example.com,Hyderabad,9575098849,2026-04-15
931,Sophia,Jones,customer931@example.com,Delhi,9773457912,2026-07-05
932,Robert,Johnson,customer932@example.com,Chennai,9233307128,2026-06-04
933,Isabella,Garcia,customer933@example.com,Hyderabad,9729366816,2026-01-09
934,David,Brown,customer934@example.com,Hyderabad,9703242844,2025-10-13
935,Ava,Jones,customer935@example.com,Pune,9296064966,2026-05-07
936,Isabella,Jones,customer936@example.com,Pune,9268955170,2026-03-08
937,Michael,Garcia,customer937@example.com,Pune,9172891837,2026-01-29
938,John,Jones,customer938@example.com,Jaipur,9437586698,2025-12-20
939,James,Johnson,customer939@example.com,Lucknow,9633666417,2026-06-18
940,Ava,Martinez,customer940@example.com,Jaipur,9643202604,2026-01-29
941,Robert,Williams,customer941@example.com,Lucknow,9927684290,2026-05-22
942,Robert,Brown,customer942@example.com,Delhi,9742842014,2026-03-31
943,Olivia,Martinez,customer943@example.com,Kolkata,9366313297,2026-04-23
944,James,Brown,customer944@example.com,Jaipur,9230714637,2026-04-12
945,James,Williams,customer945@example.com,Mumbai,9845884950,2025-10-21
946,Robert,Williams,customer946@example.com,Ahmedabad,9164027230,2025-09-03
947,Sophia,Jones,customer947@example.com,Mumbai,9585683844,2025-10-05
948,Ava,Davis,customer948@example.com,Chennai,9747430016,2026-07-10
949,Olivia,Brown,customer949@example.com,Pune,9698215343,2025-07-17
950,James,Davis,customer950@example.com,Chennai,9564170918,2025-09-03
951,Sophia,Williams,customer951@example.com,Hyderabad,9923815644,2026-05-15
952,Ava,Garcia,customer952@example.com,Lucknow,9599121851,2025-12-25
953,Sophia,Miller,customer953@example.com,Jaipur,9545972977,2025-12-15
954,Emma,Martinez,customer954@example.com,Hyderabad,9704326405,2025-08-31
955,David,Martinez,customer955@example.com,Pune,9355180306,2026-05-27
956,David,Williams,customer956@example.com,Pune,9189244627,2025-07-22
957,David,Brown,customer957@example.com,Mumbai,9702099208,2025-11-22
958,Isabella,Davis,customer958@example.com,Hyderabad,9482870337,2026-01-19
959,David,Jones,customer959@example.com,Delhi,9251803680,2025-11-29
960,Olivia,Rodriguez,customer960@example.com,Mumbai,9594925251,2026-01-15
961,Isabella,Miller,customer961@example.com,Chennai,9698052833,2026-04-25
962,John,Davis,customer962@example.com,Ahmedabad,9332529714,2025-08-13
963,Isabella,Smith,customer963@example.com,Bangalore,9876444317,2026-01-03
964,Olivia,Smith,customer964@example.com,Jaipur,9895453233,2026-01-16
965,Michael,Smith,customer965@example.com,Mumbai,9508525849,2026-03-16
966,Michael,Rodriguez,customer966@example.com,Chennai,9195789734,2025-08-02
967,David,Johnson,customer967@example.com,Bangalore,9561322225,2026-05-03
968,David,Smith,customer968@example.com,Bangalore,9851674147,2025-12-22
969,Sophia,Smith,customer969@example.com,Chennai,9737973059,2026-01-29
970,Isabella,Smith,customer970@example.com,Bangalore,9106915756,2025-09-20
971,Isabella,Brown,customer971@example.com,Bangalore,9429358650,2026-03-05
972,John,Garcia,customer972@example.com,Lucknow,9845871214,2025-08-07
973,Emma,Davis,customer973@example.com,Kolkata,9751219901,2026-02-05
974,David,Brown,customer974@example.com,Pune,9366632939,2025-10-25
975,Isabella,Brown,customer975@example.com,Hyderabad,9913177033,2025-09-11
976,Michael,Jones,customer976@example.com,Ahmedabad,9291140700,2026-01-28
977,Emma,Miller,customer977@example.com,Ahmedabad,9766618370,2026-04-17
978,Isabella,Johnson,customer978@example.com,Mumbai,9799175064,2026-03-29
979,David,Davis,customer979@example.com,Kolkata,9894939888,2026-03-25
980,Ava,Martinez,customer980@example.com,Ahmedabad,9267901097,2026-07-11
981,David,Davis,customer981@example.com,Ahmedabad,9704869540,2026-06-30
982,Sophia,Brown,customer982@example.com,Ahmedabad,9482667040,2026-02-10
983,Isabella,Davis,customer983@example.com,Chennai,9260503236,2026-04-26
984,David,Johnson,customer984@example.com,Ahmedabad,9559586803,2025-10-15
985,Olivia,Miller,customer985@example.com,Lucknow,9552475904,2026-01-08
986,Olivia,Williams,customer986@example.com,Ahmedabad,9794088741,2026-02-09
987,Ava,Garcia,customer987@example.com,Hyderabad,9690965177,2025-08-21
988,Michael,Smith,customer988@example.com,Kolkata,9191814512,2026-06-20
989,Olivia,Martinez,customer989@example.com,Jaipur,9223584184,2025-10-07
990,Ava,Brown,customer990@example.com,Chennai,9278343819,2026-04-18
991,David,Smith,customer991@example.com,Hyderabad,9795191077,2025-08-10
992,James,Martinez,customer992@example.com,Bangalore,9926482166,2025-12-22
993,Sophia,Jones,customer993@example.com,Jaipur,9177248857,2025-09-25
994,David,Brown,customer994@example.com,Delhi,9786170382,2026-02-26
995,Sophia,Miller,customer995@example.com,Pune,9634845100,2025-12-20
996,Emma,Miller,customer996@example.com,Ahmedabad,9891953844,2026-03-23
997,Robert,Williams,customer997@example.com,Kolkata,9625192831,2025-12-20
998,Isabella,Johnson,customer998@example.com,Pune,9811379810,2025-10-01
999,Ava,Jones,customer999@example.com,Kolkata,9699824149,2025-12-03
1000,Emma,Williams,customer1000@example.com,Kolkata,9528454423,2026-05-29
